reward,loss
5.0,0.06794001162052155
5.0,0.0668700784444809
6.0,0.06562446057796478
5.0,0.06447659432888031
5.0,0.063044972717762
4.5,0.06653671711683273
5.5,0.06678292155265808
4.5,0.06654427945613861
4.5,0.06639233231544495
5.5,0.06974919140338898
5.5,0.0663643330335617
4.5,0.0648520365357399
5.0,0.06257326155900955
5.0,0.058927468955516815
5.0,0.05746326223015785
6.0,0.05750097334384918
5.5,0.057205021381378174
6.0,0.05988588184118271
5.5,0.05930180475115776
5.5,0.05864177271723747
4.5,0.05679617449641228
4.5,0.057714417576789856
4.5,0.05538858845829964
5.0,0.05733221769332886
5.5,0.05512643977999687
6.0,0.0564953051507473
5.0,0.054787490516901016
5.0,0.0523560494184494
5.0,0.053027719259262085
6.0,0.058752432465553284
5.0,0.05789351463317871
6.0,0.05680568516254425
5.5,0.061175234615802765
5.0,0.06040520220994949
5.0,0.06113580986857414
5.0,0.05950834974646568
5.5,0.06162021681666374
5.0,0.05823665112257004
4.5,0.05455854535102844
6.0,0.06033274903893471
5.5,0.05839753895998001
5.0,0.0610087513923645
5.5,0.056690312922000885
4.5,0.05779591202735901
5.5,0.056442439556121826
5.5,0.05646134540438652
5.0,0.05495031550526619
6.0,0.05181194469332695
5.5,0.05514826253056526
6.0,0.05913436412811279
5.5,0.05614889785647392
5.0,0.06089089810848236
6.0,0.05817717686295509
5.5,0.06332585960626602
4.5,0.06461583822965622
5.0,0.07134204357862473
5.0,0.06822943687438965
6.0,0.07268400490283966
5.0,0.0767306387424469
6.5,0.08185239136219025
6.5,0.0826648399233818
5.5,0.08466807752847672
5.5,0.08601545542478561
6.5,0.08750136941671371
5.5,0.08825057744979858
5.5,0.08994664251804352
6.5,0.09230933338403702
5.5,0.10431422293186188
7.0,0.12274519354104996
7.5,0.13023622334003448
8.5,0.14967457950115204
6.0,0.16309314966201782
7.5,0.20249135792255402
9.5,0.2092190533876419
10.0,0.23133137822151184
8.5,0.2636021375656128
11.0,0.30167829990386963
8.5,0.31742334365844727
13.5,0.3902398943901062
13.5,0.450945645570755
9.5,0.608898401260376
7.0,1.3788825273513794
19.0,2.1939892768859863
11.5,2.037928581237793
18.0,1.8955472707748413
40.0,2.0555994510650635
24.0,2.5432627201080322
17.0,2.9418697357177734
11.5,3.3172857761383057
22.0,2.849453926086426
23.5,2.6820271015167236
14.0,3.3035366535186768
33.5,3.4144835472106934
14.0,3.5102574825286865
46.5,2.9845240116119385
26.5,2.2686703205108643
20.5,2.017014741897583
27.0,1.8536142110824585
38.0,1.3682419061660767
17.5,1.4165055751800537
24.0,1.5769163370132446
11.0,1.5555719137191772
15.0,1.6686066389083862
12.0,1.7757631540298462
31.5,1.7353599071502686
17.5,1.5724470615386963
12.5,1.5313048362731934
13.5,1.771411657333374
9.0,1.4667097330093384
10.5,1.4953196048736572
8.5,1.3196043968200684
9.5,1.4759936332702637
9.0,1.5131093263626099
9.0,1.4454984664916992
9.5,1.3931031227111816
9.5,1.4261294603347778
13.0,1.265895962715149
12.0,1.2055574655532837
8.0,1.3216896057128906
12.5,1.329414963722229
13.0,1.344984769821167
12.5,1.2842202186584473
13.0,1.1292140483856201
9.0,1.0376290082931519
10.5,0.8853263854980469
11.5,0.8573709726333618
9.0,0.7363419532775879
8.0,0.6548778414726257
10.5,0.5775195360183716
11.5,0.49596258997917175
9.0,0.4287536144256592
10.5,0.3905101716518402
12.0,0.330163836479187
11.0,0.28254809975624084
9.5,0.2688301205635071
9.5,0.23896659910678864
9.0,0.2348233163356781
13.5,0.22567352652549744
10.0,0.22373950481414795
9.5,0.22237065434455872
9.5,0.18867045640945435
11.0,0.17868684232234955
12.5,0.17388106882572174
18.0,0.19128309190273285
17.0,0.24243828654289246
17.5,0.28372886776924133
49.0,0.34254443645477295
54.5,0.7891367673873901
53.5,1.0198978185653687
56.5,0.9429675340652466
71.5,0.7520776987075806
66.0,0.8976479172706604
42.0,1.6216719150543213
38.0,2.2049200534820557
48.5,2.3184611797332764
51.5,2.066403388977051
61.5,1.8463913202285767
92.0,1.4005755186080933
131.5,1.0690916776657104
162.5,0.604523777961731
105.5,1.184095859527588
130.5,0.7324512600898743
28.0,1.3435657024383545
152.0,1.304097056388855
132.5,0.40373778343200684
122.5,0.849626898765564
39.0,0.8011879920959473
103.5,0.8113868236541748
169.0,0.2370629757642746
140.0,0.458877295255661
124.0,0.6406679153442383
125.0,0.4637050926685333
110.5,0.3881959021091461
108.0,0.8109930753707886
45.5,1.2066072225570679
101.5,0.7735547423362732
61.0,0.7615439891815186
96.0,3.654406785964966
85.5,2.564441204071045
103.0,0.7465014457702637
101.0,0.4470498859882355
92.5,0.2958452105522156
87.0,0.30898019671440125
97.0,0.34446409344673157
88.5,0.5184981226921082
86.5,0.6035061478614807
92.0,0.23110054433345795
97.0,0.15766336023807526
101.0,0.14594599604606628
115.5,0.15189601480960846
120.0,0.1551550328731537
123.5,0.18125341832637787
154.5,0.062381379306316376
124.0,0.05747583881020546
142.0,0.041687458753585815
129.0,0.03938622400164604
104.0,0.1318407952785492
111.0,0.09597811847925186
101.0,0.12512417137622833
158.5,0.055367156863212585
121.5,0.056579869240522385
127.5,0.17211782932281494
129.5,0.34220653772354126
192.5,0.25100475549697876
166.0,0.1381673961877823
121.0,0.046445928514003754
171.5,0.0972437635064125
157.5,0.2849784195423126
138.0,0.7079588770866394
166.5,0.3602067828178406
250.5,0.0950096845626831
250.5,7.865853786468506
215.5,11.166072845458984
167.0,14.196048736572266
70.5,15.530688285827637
62.0,27.61430549621582
99.5,23.709484100341797
74.0,16.032968521118164
79.0,18.128679275512695
87.0,7.184857368469238
86.0,2.6191084384918213
91.0,3.518876791000366
98.5,2.715681791305542
109.0,2.4706673622131348
114.0,2.5371549129486084
175.5,1.7796388864517212
247.5,0.6847777962684631
164.0,0.7980625629425049
250.5,0.2898831069469452
65.0,15.340593338012695
81.0,26.71935272216797
77.5,20.371517181396484
110.0,14.945072174072266
41.5,15.551376342773438
60.5,15.595656394958496
83.5,18.27702522277832
199.5,4.365834712982178
250.5,1.2381591796875
123.0,16.571319580078125
74.5,11.565458297729492
100.5,5.903472423553467
84.0,3.3853657245635986
90.0,2.9959263801574707
85.0,2.1079535484313965
102.5,1.4495398998260498
124.5,1.1329470872879028
170.0,0.7622655630111694
106.0,0.26744332909584045
95.0,0.2636248767375946
80.5,0.24901564419269562
95.0,0.21777121722698212
111.5,0.14859573543071747
90.5,0.11655855178833008
69.0,0.22127105295658112
73.0,0.291754812002182
73.5,0.4128150939941406
66.0,0.8382086157798767
67.0,1.8947036266326904
59.5,3.1276164054870605
60.5,5.299147129058838
57.5,7.215905666351318
61.0,9.351717948913574
49.0,6.977584362030029
65.5,5.31710147857666
54.0,3.408296585083008
69.5,2.230562448501587
75.0,1.044668197631836
157.5,4.614686012268066
113.0,0.28283455967903137
108.0,0.8872861862182617
70.0,4.147366523742676
65.5,3.679410934448242
70.0,1.2099363803863525
69.5,1.0473029613494873
70.0,1.8537683486938477
54.5,1.3348257541656494
57.5,0.7228204607963562
55.0,0.39211025834083557
63.5,0.4426203668117523
59.5,0.3899209201335907
68.5,0.3807274401187897
63.5,0.5547276139259338
60.5,0.6812765002250671
79.0,0.6129659414291382
65.5,0.703937828540802
69.5,0.7640801072120667
81.5,0.4079644978046417
74.5,0.21540533006191254
66.0,0.688004732131958
53.0,0.6571246385574341
52.0,0.9040188789367676
52.0,0.662604033946991
43.0,0.8202061653137207
45.0,1.6993184089660645
44.5,4.286287784576416
35.5,7.075129508972168
27.0,8.150408744812012
34.5,10.384993553161621
23.5,10.24616813659668
16.0,14.470376014709473
10.0,28.986413955688477
12.0,37.16440200805664
16.0,51.09229278564453
10.5,63.80834197998047
11.5,70.73468780517578
11.5,76.59486389160156
12.0,78.14762115478516
12.0,89.63740539550781
17.0,89.52291107177734
27.0,93.798828125
37.0,70.67904663085938
41.5,38.422115325927734
35.0,26.912748336791992
31.0,21.963722229003906
31.0,19.276138305664062
44.0,16.12645721435547
28.0,11.499516487121582
32.0,7.0126214027404785
42.5,3.0122203826904297
250.5,1.715047001838684
28.5,12.373881340026855
23.0,24.10996437072754
34.5,25.391273498535156
37.5,43.7126350402832
47.5,82.63504028320312
50.0,130.94879150390625
53.0,201.72164916992188
50.0,298.414306640625
50.5,299.9171142578125
74.5,232.03494262695312
62.5,106.44583892822266
66.5,58.65747833251953
107.0,48.13560104370117
237.5,7.197922229766846
210.0,0.6041247248649597
250.5,0.21618428826332092
250.5,15.312896728515625
145.0,21.946569442749023
68.0,27.262346267700195
35.0,68.89380645751953
29.5,65.81649780273438
19.5,71.96055603027344
14.5,53.03849411010742
15.0,72.76193237304688
10.0,83.71395874023438
10.0,99.42977142333984
9.5,97.96044158935547
10.5,108.54518127441406
8.5,105.89266967773438
9.5,106.97415161132812
14.5,114.8552474975586
10.5,115.41326904296875
9.0,128.03073120117188
11.5,131.6352081298828
10.0,131.88824462890625
11.5,132.94705200195312
19.5,125.67425537109375
23.5,104.14326477050781
22.5,79.40555572509766
21.0,61.32262420654297
35.0,42.891624450683594
38.5,22.075950622558594
23.0,10.515301704406738
19.5,9.571215629577637
30.0,7.554640293121338
57.5,12.169554710388184
54.5,28.407833099365234
34.0,89.36231231689453
25.5,83.20028686523438
22.5,89.98045349121094
25.0,88.7205810546875
22.5,69.96200561523438
51.5,49.116085052490234
29.5,40.2094841003418
52.5,43.01575469970703
52.5,93.56102752685547
38.0,107.68707275390625
42.0,100.97018432617188
31.5,75.71016693115234
29.0,58.84444808959961
65.0,32.37971115112305
48.5,25.253089904785156
27.5,65.45587158203125
29.5,59.743797302246094
34.5,63.31675720214844
56.0,69.26073455810547
69.0,24.77113151550293
69.5,7.71800422668457
167.0,6.011018753051758
118.5,2.5149199962615967
250.5,3.937131881713867
119.0,9.548796653747559
190.0,1.8370311260223389
152.0,0.722786545753479
164.0,0.7135632038116455
249.0,0.498075932264328
158.5,1.0976544618606567
140.0,1.334417700767517
115.0,0.2589361071586609
129.0,0.10150694102048874
150.5,0.17900905013084412
121.5,0.13013815879821777
153.5,0.17553356289863586
216.0,0.09999566525220871
206.0,1.1585012674331665
184.0,1.4164880514144897
177.0,0.3219723701477051
250.5,0.07667350769042969
159.0,6.759327411651611
250.5,0.3424394726753235
250.5,4.529851913452148
250.5,1.030396819114685
250.5,6.4790802001953125
202.5,16.33004379272461
186.5,6.056217193603516
168.0,4.618534564971924
191.0,3.5706589221954346
212.5,1.9507801532745361
164.5,2.4247381687164307
235.0,1.9789432287216187
185.5,1.8130457401275635
169.5,1.5039597749710083
149.5,2.246384859085083
172.5,1.6674706935882568
222.5,0.9878866672515869
170.0,0.7622020840644836
197.5,0.5334721803665161
228.5,0.2075899988412857
250.5,0.21523605287075043
203.5,21.86907958984375
152.0,0.26270371675491333
160.0,0.4402877688407898
203.5,0.2511645257472992
130.5,0.06202983856201172
170.0,0.03734767064452171
184.5,0.112128846347332
200.5,0.30836161971092224
227.5,1.341356873512268
250.5,1.455579400062561
249.0,6.301126956939697
196.5,0.2435445338487625
250.5,0.1184091791510582
250.5,2.103968858718872
184.5,22.414457321166992
209.5,0.6333011388778687
143.5,0.23170018196105957
139.5,0.16077589988708496
243.5,0.31789395213127136
200.0,9.44427490234375
99.0,0.2964097559452057
101.5,0.45405662059783936
250.5,0.4001252353191376
138.0,1.795228123664856
250.5,0.3201868534088135
99.5,27.777799606323242
133.0,12.414119720458984
250.5,1.181763768196106
186.5,21.38037109375
124.5,1.2283999919891357
250.5,0.24163246154785156
250.5,10.559553146362305
235.0,16.740583419799805
250.5,1.8259550333023071
225.5,18.170286178588867
174.5,4.236871719360352
164.0,0.18878231942653656
197.5,0.9262676239013672
189.0,0.11684801429510117
245.0,0.9550266861915588
250.5,1.6249675750732422
250.5,4.257480621337891
250.5,3.6308116912841797
250.5,7.732112884521484
250.5,16.305892944335938
243.0,6.550014019012451
148.0,1.5247970819473267
250.5,1.1354234218597412
250.5,5.861086845397949
250.5,11.770342826843262
212.0,17.219053268432617
186.0,16.801799774169922
246.0,4.9890336990356445
250.5,3.124692678451538
250.5,4.138672828674316
186.0,20.919126510620117
180.0,1.2724065780639648
216.0,0.23239906132221222
250.5,0.2052295207977295
250.5,1.40017569065094
205.0,3.370980978012085
250.5,0.10518494993448257
250.5,2.5355305671691895
250.5,3.211197853088379
250.5,2.3078269958496094
194.5,1.5869696140289307
228.0,0.07142377644777298
250.5,0.1019645631313324
250.5,1.3488080501556396
250.5,0.16038864850997925
250.5,0.2824079394340515
250.5,18.325204849243164
250.5,14.434065818786621
250.5,2.7286736965179443
250.5,10.006865501403809
250.5,8.764331817626953
250.5,0.1612899750471115
250.5,5.431056499481201
250.5,19.909719467163086
250.5,12.174263000488281
250.5,15.099247932434082
250.5,1.1777195930480957
250.5,21.06574249267578
250.5,0.7467362880706787
250.5,17.961889266967773
250.5,8.618204116821289
250.5,12.939398765563965
250.5,0.2797367572784424
250.5,14.40766716003418
250.5,17.727975845336914
250.5,4.711235046386719
250.5,0.32932525873184204
250.5,14.623395919799805
250.5,0.8404137492179871
250.5,6.19912576675415
250.5,5.180519104003906
250.5,0.2785380184650421
250.5,0.10672598332166672
250.5,5.313283920288086
250.5,0.18911653757095337
250.5,1.3930690288543701
250.5,0.14603042602539062
250.5,7.2135701179504395
250.5,12.228394508361816
250.5,0.18613632023334503
250.5,10.469426155090332
250.5,0.5854637026786804
250.5,7.359682083129883
250.5,3.6885573863983154
250.5,10.142149925231934
250.5,8.263433456420898
250.5,14.064873695373535
250.5,10.784948348999023
250.5,0.4444833993911743
250.5,2.752457618713379
250.5,15.15941333770752
250.5,14.321908950805664
250.5,4.867591381072998
250.5,13.34340763092041
250.5,12.370165824890137
250.5,13.575746536254883
250.5,12.10025691986084
250.5,7.180983543395996
250.5,10.525345802307129
250.5,13.508818626403809
250.5,14.491517066955566
250.5,14.124327659606934
250.5,9.772212028503418
250.5,0.3197323679924011
250.5,0.6731578707695007
250.5,0.1259470283985138
250.5,0.21221643686294556
250.5,0.26232197880744934
250.5,1.5632976293563843
250.5,0.25909900665283203
250.5,0.43660426139831543
250.5,1.3902138471603394
250.5,1.9577186107635498
250.5,3.5032951831817627
250.5,4.304217338562012
250.5,6.193161964416504
250.5,6.764955043792725
250.5,8.657410621643066
250.5,7.669055938720703
250.5,9.510723114013672
250.5,11.185819625854492
250.5,9.358821868896484
250.5,10.968225479125977
179.0,5.491660118103027
169.0,23.27439308166504
250.5,8.08023452758789
250.5,4.248657703399658
250.5,4.793206691741943
250.5,0.25193870067596436
